0,3.87803,0,4.10038,0.716664
1,2.91318,0,4.10038,0.716664
2,4.03327,0,4.10038,0.716664
3,4.74484,0,4.10038,0.716664
4,4.46253,0,4.10038,0.716664
5,4.2007,0,4.10038,0.716664
6,5.02096,0,4.10038,0.716664
7,4.78341,0,4.10038,0.716664
8,3.31285,0,4.10038,0.716664
9,5.30842,3,5.02239,1.35989
10,3.22726,0,4.10038,0.716664
11,3.47843,0,4.10038,0.716664
12,3.10538,0,4.10038,0.716664
13,3.98683,0,4.10038,0.716664
14,3.92626,0,4.10038,0.716664
15,4.85825,0,4.10038,0.716664
16,5.40231,3,5.02239,1.35989
17,4.8059,0,4.10038,0.716664
18,5.21152,0,4.10038,0.716664
19,4.04648,0,4.10038,0.716664
20,2.68572,0,4.10038,0.716664
21,3.86892,5,6.42576,1.22468
22,5.67327,6,5.0907,0.826742
23,3.98976,0,4.10038,0.716664
24,3.39304,0,4.10038,0.716664
25,2.40367,0,4.10038,0.716664
26,5.1047,3,5.02239,1.35989
27,2.67443,0,4.10038,0.716664
28,4.15874,0,4.10038,0.716664
29,3.8381,0,4.10038,0.716664
30,4.56796,0,4.10038,0.716664
31,3.98585,0,4.10038,0.716664
32,5.11675,2,4.98497,0.759261
33,4.55733,4,3.41639,1.48255
34,4.94101,0,4.10038,0.716664
35,3.78116,0,4.10038,0.716664
36,3.86515,0,4.10038,0.716664
37,2.89906,0,4.10038,0.716664
38,4.09585,0,4.10038,0.716664
39,3.93326,0,4.10038,0.716664
40,3.84215,0,4.10038,0.716664
41,5.32769,3,5.02239,1.35989
42,4.13261,0,4.10038,0.716664
43,4.05901,0,4.10038,0.716664
44,4.9906,0,4.10038,0.716664
45,3.77384,0,4.10038,0.716664
46,3.2581,0,4.10038,0.716664
47,4.04264,0,4.10038,0.716664
48,4.77581,0,4.10038,0.716664
49,1.14343,4,3.41639,1.48255
50,7.68429,1,7.04304,0.801987
51,5.92481,1,7.04304,0.801987
52,7.03361,1,7.04304,0.801987
53,6.47336,1,7.04304,0.801987
54,9.12468,1,7.04304,0.801987
55,7.37172,1,7.04304,0.801987
56,6.87216,1,7.04304,0.801987
57,6.66319,1,7.04304,0.801987
58,6.06416,1,7.04304,0.801987
59,4.32763,0,4.10038,0.716664
60,4.98471,0,4.10038,0.716664
61,7.05037,1,7.04304,0.801987
62,6.81532,1,7.04304,0.801987
63,6.32055,1,7.04304,0.801987
64,7.37691,1,7.04304,0.801987
65,6.25073,1,7.04304,0.801987
66,6.66477,1,7.04304,0.801987
67,7.67257,1,7.04304,0.801987
68,6.71489,1,7.04304,0.801987
69,8.15087,1,7.04304,0.801987
70,6.52904,1,7.04304,0.801987
71,7.07227,1,7.04304,0.801987
72,6.59439,1,7.04304,0.801987
73,6.68474,1,7.04304,0.801987
74,6.01188,1,7.04304,0.801987
75,7.79714,1,7.04304,0.801987
76,6.02825,1,7.04304,0.801987
77,8.56957,1,7.04304,0.801987
78,8.41817,1,7.04304,0.801987
79,5.00636,0,4.10038,0.716664
80,7.5156,1,7.04304,0.801987
81,5.80246,3,5.02239,1.35989
82,5.56428,3,5.02239,1.35989
83,6.88597,1,7.04304,0.801987
84,6.5821,1,7.04304,0.801987
85,5.95167,1,7.04304,0.801987
86,7.74611,1,7.04304,0.801987
87,6.91756,1,7.04304,0.801987
88,7.01884,1,7.04304,0.801987
89,8.14174,1,7.04304,0.801987
90,8.10216,1,7.04304,0.801987
91,7.45057,1,7.04304,0.801987
92,7.12692,1,7.04304,0.801987
93,5.14756,0,4.10038,0.716664
94,7.93007,1,7.04304,0.801987
95,7.99091,1,7.04304,0.801987
96,9.00478,1,7.04304,0.801987
97,6.87824,1,7.04304,0.801987
98,8.34531,1,7.04304,0.801987
99,6.73557,1,7.04304,0.801987
