-1.4553874 -0.8017567 -2.3130834 -1.6973213 -1.6130960
-0.9392739 -3.1425202 -2.7988958 -1.5036440 -3.5783938
-1.4261169 -0.1735016 -1.9199343 -0.9595596 -1.9467619
-1.673739 -2.249664 -0.780083 -4.253861 -2.527689
-3.26801753 -0.55251653 -1.74351636 -0.01190042 -2.87498970
-2.365898 -1.848247 -2.040240 -1.856885 -1.791096
-0.7623268 -1.5037259 -1.9749857 -2.0465181 -1.8096518
-2.985231 -0.809146 -3.053126 -2.721869 -3.727268
-2.336535 -1.248257 -4.642343 -2.276469 -3.003315
-0.71099782 -2.74984845 -2.58335389 -1.61265081 0.05305177
-2.6942976 -1.1916332 -0.2954105 -2.3212083 -0.3153738
-0.6892451 -1.2123286 -2.6395345 -1.5077413 -1.7219158
-1.550832 -1.749608 -3.569552 -1.340169 -1.400977
-2.767097 -2.901697 -2.870313 -1.285056 -2.756991
-1.696558 -3.837494 -3.810213 -1.434739 -2.870899
-1.4956374 -0.9745775 -1.9939155 -2.4662724 -1.2372557
-1.444564 -1.988074 -3.055704 -1.699133 -2.418227
-3.973413 -3.038095 -2.368347 -2.356931 -1.491197
-1.612768 -1.755799 -1.567371 -2.499282 -1.231596
-0.8752971 -2.9378856 -0.9218513 -1.4447537 -2.7802992
-2.210625 -1.571269 -1.099226 -2.790830 -2.164435
-2.4357244 -2.5968015 -0.2887391 -3.3850583 -2.3478270
-1.5755488 -0.6391662 -2.4897532 -2.1526575 -3.4084273
-1.254755 -1.989476 -2.553517 -2.256793 -2.320076
-1.2608559 -0.7064166 -2.0444852 -1.7138487 -2.1176592
-1.7559606 -0.9984978 -2.1144126 -1.7130586 -1.7170434
-2.3400848 0.1038849 -1.4529618 -1.9745200 -3.8970141
-1.600173 -1.384802 -1.418231 -3.103929 -2.608988
-1.9873278 -1.6053807 -2.9632467 -0.4753838 -2.9980061
-1.6602906 -0.4536779 -1.9678518 -2.1572007 -3.7906688
-0.9700751 -1.3893382 -1.7332269 -3.3425337 -1.3123240
-2.337754 -3.395510 -2.055180 -1.985175 -1.817454
-0.9457434 -0.1425681 -1.4586329 -1.1142046 -2.2566452
-0.2449222 -2.5986522 -0.3135928 -2.3224684 -1.1905922
-0.5658203 -4.2754459 -1.9284481 -0.9358519 -2.5856181
-1.683662 -3.692679 -1.819953 -1.243715 -2.410439
-2.30463061 -2.18592130 -2.65864279 -1.87093386 0.07563819
-3.5767541 -2.8720206 -1.9422374 -1.7731971 -0.1269392
-2.2630411 -3.5819062 -1.3956179 -0.3876691 -2.2857966
0.5933753 -3.0981828 -1.0729800 -1.8530547 -1.1150493
-2.405461 -2.200508 -2.910806 -1.948245 -1.500005
-1.1352162 -0.1447957 -0.8655195 -0.3531581 -2.1971859
-1.295122 -2.047709 -1.968404 -3.228079 -3.321595
-2.5782168 -1.7337775 -0.9013137 -2.3092036 -3.1885460
-1.970884 -1.860877 -3.579024 -3.237295 -2.951029
-0.1237789 -2.4543377 -1.5828760 -4.7521622 -2.8776684
-2.4072280 -2.5510468 -1.4485407 -1.0909361 -0.8398601
-2.3654519 -1.6376374 -0.2543526 -3.3049271 -2.9562631
-2.761933 -1.011293 -2.888521 -1.766831 -2.874739
-2.7588638 -2.1652474 -1.2949382 -1.2067513 -0.8521029
-0.2028198 -2.5559946 -3.0462348 0.1356039 -2.6354932
-1.638470 -2.615419 -1.790406 -3.515825 -3.551940
-1.853767 -4.136908 -2.221008 -2.192074 -1.224792
-1.236956 -2.628143 -1.590490 -1.937415 -0.498340
-0.8026180 -0.6291753 -1.0636704 -0.8110602 -2.5620665
-2.8093212 -0.1893936 -2.5807519 -1.5895319 -2.4918630
-1.589499 -3.054652 -2.305300 -1.596618 -2.912855
0.1856917 -3.3705784 -2.4159175 -2.2216214 -2.8852390
-2.026745 -1.650797 -3.633008 -2.871539 -1.641196
-1.708135 -1.929170 -2.937669 -2.457433 -2.073245
-1.9863026 -3.5176269 -2.7896713 -1.3131741 -0.7835378
0.09409115 -3.52687227 -2.24584556 -1.80916143 -1.69995678
-1.3419775 -1.0221712 -0.4463317 -3.2574507 -1.8207597
0.2703572 -1.0472811 -2.0957198 -2.2913441 -0.4986428
-3.0831937 -2.5868250 -3.0233621 -2.2274294 -0.7980955
-2.890934 -2.355661 -1.626314 -1.067340 -2.492070
-2.028868 -1.778634 -3.609779 -1.552626 -2.412420
