0,3.87803,1,5.83189,1.41498
1,2.91318,0,4.0092,0.731972
2,4.03327,0,4.0092,0.731972
3,4.74484,1,5.83189,1.41498
4,4.46253,0,4.0092,0.731972
5,4.2007,0,4.0092,0.731972
6,5.02096,0,4.0092,0.731972
7,4.78341,0,4.0092,0.731972
8,3.31285,0,4.0092,0.731972
9,5.30842,1,5.83189,1.41498
10,3.22726,0,4.0092,0.731972
11,3.47843,0,4.0092,0.731972
12,3.10538,0,4.0092,0.731972
13,3.98683,0,4.0092,0.731972
14,3.92626,0,4.0092,0.731972
15,4.85825,1,5.83189,1.41498
16,5.40231,1,5.83189,1.41498
17,4.8059,0,4.0092,0.731972
18,5.21152,0,4.0092,0.731972
19,4.04648,0,4.0092,0.731972
20,2.68572,0,4.0092,0.731972
21,3.86892,0,4.0092,0.731972
22,5.67327,1,5.83189,1.41498
23,3.98976,0,4.0092,0.731972
24,3.39304,1,5.83189,1.41498
25,2.40367,1,5.83189,1.41498
26,5.1047,1,5.83189,1.41498
27,2.67443,0,4.0092,0.731972
28,4.15874,1,5.83189,1.41498
29,3.8381,0,4.0092,0.731972
30,4.56796,1,5.83189,1.41498
31,3.98585,1,5.83189,1.41498
32,5.11675,0,4.0092,0.731972
33,4.55733,0,4.0092,0.731972
34,4.94101,0,4.0092,0.731972
35,3.78116,1,5.83189,1.41498
36,3.86515,0,4.0092,0.731972
37,2.89906,0,4.0092,0.731972
38,4.09585,0,4.0092,0.731972
39,3.93326,0,4.0092,0.731972
40,3.84215,0,4.0092,0.731972
41,5.32769,1,5.83189,1.41498
42,4.13261,1,5.83189,1.41498
43,4.05901,0,4.0092,0.731972
44,4.9906,1,5.83189,1.41498
45,3.77384,0,4.0092,0.731972
46,3.2581,0,4.0092,0.731972
47,4.04264,0,4.0092,0.731972
48,4.77581,1,5.83189,1.41498
49,1.14343,0,4.0092,0.731972
50,7.68429,1,5.83189,1.41498
51,5.92481,1,5.83189,1.41498
52,7.03361,1,5.83189,1.41498
53,6.47336,1,5.83189,1.41498
54,9.12468,1,5.83189,1.41498
55,7.37172,1,5.83189,1.41498
56,6.87216,1,5.83189,1.41498
57,6.66319,1,5.83189,1.41498
58,6.06416,1,5.83189,1.41498
59,4.32763,0,4.0092,0.731972
60,4.98471,0,4.0092,0.731972
61,7.05037,1,5.83189,1.41498
62,6.81532,1,5.83189,1.41498
63,6.32055,1,5.83189,1.41498
64,7.37691,1,5.83189,1.41498
65,6.25073,1,5.83189,1.41498
66,6.66477,1,5.83189,1.41498
67,7.67257,1,5.83189,1.41498
68,6.71489,1,5.83189,1.41498
69,8.15087,1,5.83189,1.41498
70,6.52904,1,5.83189,1.41498
71,7.07227,1,5.83189,1.41498
72,6.59439,1,5.83189,1.41498
73,6.68474,1,5.83189,1.41498
74,6.01188,1,5.83189,1.41498
75,7.79714,1,5.83189,1.41498
76,6.02825,1,5.83189,1.41498
77,8.56957,1,5.83189,1.41498
78,8.41817,1,5.83189,1.41498
79,5.00636,1,5.83189,1.41498
80,7.5156,1,5.83189,1.41498
81,5.80246,1,5.83189,1.41498
82,5.56428,1,5.83189,1.41498
83,6.88597,1,5.83189,1.41498
84,6.5821,1,5.83189,1.41498
85,5.95167,1,5.83189,1.41498
86,7.74611,1,5.83189,1.41498
87,6.91756,1,5.83189,1.41498
88,7.01884,1,5.83189,1.41498
89,8.14174,1,5.83189,1.41498
90,8.10216,1,5.83189,1.41498
91,7.45057,1,5.83189,1.41498
92,7.12692,1,5.83189,1.41498
93,5.14756,1,5.83189,1.41498
94,7.93007,1,5.83189,1.41498
95,7.99091,1,5.83189,1.41498
96,9.00478,1,5.83189,1.41498
97,6.87824,1,5.83189,1.41498
98,8.34531,1,5.83189,1.41498
99,6.73557,1,5.83189,1.41498
