0,3.87803,4,5.50008,1.17061
1,2.91318,0,3.99213,1.00095
2,4.03327,0,3.99213,1.00095
3,4.74484,1,7.0685,0.969467
4,4.46253,0,3.99213,1.00095
5,4.2007,0,3.99213,1.00095
6,5.02096,0,3.99213,1.00095
7,4.78341,0,3.99213,1.00095
8,3.31285,0,3.99213,1.00095
9,5.30842,2,6.86169,1.19476
10,3.22726,0,3.99213,1.00095
11,3.47843,0,3.99213,1.00095
12,3.10538,0,3.99213,1.00095
13,3.98683,0,3.99213,1.00095
14,3.92626,0,3.99213,1.00095
15,4.85825,0,3.99213,1.00095
16,5.40231,3,4.97943,1.01586
17,4.8059,0,3.99213,1.00095
18,5.21152,0,3.99213,1.00095
19,4.04648,0,3.99213,1.00095
20,2.68572,0,3.99213,1.00095
21,3.86892,0,3.99213,1.00095
22,5.67327,0,3.99213,1.00095
23,3.98976,0,3.99213,1.00095
24,3.39304,5,2.14257,1.59501
25,2.40367,6,3.4652,1.09892
26,5.1047,1,7.0685,0.969467
27,2.67443,0,3.99213,1.00095
28,4.15874,4,5.50008,1.17061
29,3.8381,0,3.99213,1.00095
30,4.56796,0,3.99213,1.00095
31,3.98585,3,4.97943,1.01586
32,5.11675,0,3.99213,1.00095
33,4.55733,0,3.99213,1.00095
34,4.94101,0,3.99213,1.00095
35,3.78116,4,5.50008,1.17061
36,3.86515,0,3.99213,1.00095
37,2.89906,0,3.99213,1.00095
38,4.09585,0,3.99213,1.00095
39,3.93326,0,3.99213,1.00095
40,3.84215,0,3.99213,1.00095
41,5.32769,0,3.99213,1.00095
42,4.13261,4,5.50008,1.17061
43,4.05901,0,3.99213,1.00095
44,4.9906,4,5.50008,1.17061
45,3.77384,0,3.99213,1.00095
46,3.2581,0,3.99213,1.00095
47,4.04264,0,3.99213,1.00095
48,4.77581,4,5.50008,1.17061
49,1.14343,5,2.14257,1.59501
50,7.68429,2,6.86169,1.19476
51,5.92481,3,4.97943,1.01586
52,7.03361,1,7.0685,0.969467
53,6.47336,1,7.0685,0.969467
54,9.12468,1,7.0685,0.969467
55,7.37172,2,6.86169,1.19476
56,6.87216,2,6.86169,1.19476
57,6.66319,1,7.0685,0.969467
58,6.06416,2,6.86169,1.19476
59,4.32763,0,3.99213,1.00095
60,4.98471,0,3.99213,1.00095
61,7.05037,1,7.0685,0.969467
62,6.81532,1,7.0685,0.969467
63,6.32055,1,7.0685,0.969467
64,7.37691,2,6.86169,1.19476
65,6.25073,1,7.0685,0.969467
66,6.66477,4,5.50008,1.17061
67,7.67257,2,6.86169,1.19476
68,6.71489,2,6.86169,1.19476
69,8.15087,1,7.0685,0.969467
70,6.52904,2,6.86169,1.19476
71,7.07227,2,6.86169,1.19476
72,6.59439,3,4.97943,1.01586
73,6.68474,4,5.50008,1.17061
74,6.01188,4,5.50008,1.17061
75,7.79714,2,6.86169,1.19476
76,6.02825,4,5.50008,1.17061
77,8.56957,1,7.0685,0.969467
78,8.41817,2,6.86169,1.19476
79,5.00636,4,5.50008,1.17061
80,7.5156,1,7.0685,0.969467
81,5.80246,4,5.50008,1.17061
82,5.56428,3,4.97943,1.01586
83,6.88597,1,7.0685,0.969467
84,6.5821,2,6.86169,1.19476
85,5.95167,1,7.0685,0.969467
86,7.74611,2,6.86169,1.19476
87,6.91756,1,7.0685,0.969467
88,7.01884,4,5.50008,1.17061
89,8.14174,2,6.86169,1.19476
90,8.10216,2,6.86169,1.19476
91,7.45057,2,6.86169,1.19476
92,7.12692,1,7.0685,0.969467
93,5.14756,4,5.50008,1.17061
94,7.93007,2,6.86169,1.19476
95,7.99091,1,7.0685,0.969467
96,9.00478,2,6.86169,1.19476
97,6.87824,0,3.99213,1.00095
98,8.34531,2,6.86169,1.19476
99,6.73557,1,7.0685,0.969467
