0,3.87803,0,4.87635,1.42038
1,2.91318,0,4.87635,1.42038
2,4.03327,0,4.87635,1.42038
3,4.74484,0,4.87635,1.42038
4,4.46253,0,4.87635,1.42038
5,4.2007,0,4.87635,1.42038
6,5.02096,0,4.87635,1.42038
7,4.78341,0,4.87635,1.42038
8,3.31285,0,4.87635,1.42038
9,5.30842,0,4.87635,1.42038
10,3.22726,0,4.87635,1.42038
11,3.47843,0,4.87635,1.42038
12,3.10538,0,4.87635,1.42038
13,3.98683,0,4.87635,1.42038
14,3.92626,0,4.87635,1.42038
15,4.85825,0,4.87635,1.42038
16,5.40231,0,4.87635,1.42038
17,4.8059,0,4.87635,1.42038
18,5.21152,0,4.87635,1.42038
19,4.04648,0,4.87635,1.42038
20,2.68572,0,4.87635,1.42038
21,3.86892,0,4.87635,1.42038
22,5.67327,0,4.87635,1.42038
23,3.98976,0,4.87635,1.42038
24,3.39304,0,4.87635,1.42038
25,2.40367,0,4.87635,1.42038
26,5.1047,0,4.87635,1.42038
27,2.67443,0,4.87635,1.42038
28,4.15874,0,4.87635,1.42038
29,3.8381,0,4.87635,1.42038
30,4.56796,0,4.87635,1.42038
31,3.98585,0,4.87635,1.42038
32,5.11675,1,6.46382,1.1492
33,4.55733,0,4.87635,1.42038
34,4.94101,0,4.87635,1.42038
35,3.78116,0,4.87635,1.42038
36,3.86515,0,4.87635,1.42038
37,2.89906,0,4.87635,1.42038
38,4.09585,0,4.87635,1.42038
39,3.93326,0,4.87635,1.42038
40,3.84215,0,4.87635,1.42038
41,5.32769,0,4.87635,1.42038
42,4.13261,0,4.87635,1.42038
43,4.05901,0,4.87635,1.42038
44,4.9906,0,4.87635,1.42038
45,3.77384,0,4.87635,1.42038
46,3.2581,0,4.87635,1.42038
47,4.04264,0,4.87635,1.42038
48,4.77581,0,4.87635,1.42038
49,1.14343,0,4.87635,1.42038
50,6.68429,0,4.87635,1.42038
51,4.92481,0,4.87635,1.42038
52,6.03361,0,4.87635,1.42038
53,5.47336,0,4.87635,1.42038
54,8.12468,1,6.46382,1.1492
55,6.37172,0,4.87635,1.42038
56,5.87216,0,4.87635,1.42038
57,5.66319,1,6.46382,1.1492
58,5.06416,0,4.87635,1.42038
59,3.32763,0,4.87635,1.42038
60,3.98471,0,4.87635,1.42038
61,6.05037,0,4.87635,1.42038
62,5.81532,0,4.87635,1.42038
63,5.32055,0,4.87635,1.42038
64,6.37691,0,4.87635,1.42038
65,5.25073,0,4.87635,1.42038
66,5.66477,0,4.87635,1.42038
67,6.67257,0,4.87635,1.42038
68,5.71489,0,4.87635,1.42038
69,7.15087,0,4.87635,1.42038
70,5.52904,0,4.87635,1.42038
71,6.07227,0,4.87635,1.42038
72,5.59439,0,4.87635,1.42038
73,5.68474,0,4.87635,1.42038
74,5.01188,0,4.87635,1.42038
75,6.79714,2,5.36068,6.57834
76,5.02825,0,4.87635,1.42038
77,7.56957,0,4.87635,1.42038
78,7.41817,0,4.87635,1.42038
79,4.00636,0,4.87635,1.42038
80,6.5156,0,4.87635,1.42038
81,4.80246,0,4.87635,1.42038
82,4.56428,2,5.36068,6.57834
83,5.88597,0,4.87635,1.42038
84,5.5821,1,6.46382,1.1492
85,4.95167,0,4.87635,1.42038
86,6.74611,0,4.87635,1.42038
87,5.91756,0,4.87635,1.42038
88,6.01884,0,4.87635,1.42038
89,7.14174,0,4.87635,1.42038
90,7.10216,0,4.87635,1.42038
91,6.45057,1,6.46382,1.1492
92,6.12692,0,4.87635,1.42038
93,4.14756,0,4.87635,1.42038
94,6.93007,0,4.87635,1.42038
95,6.99091,0,4.87635,1.42038
96,8.00478,2,5.36068,6.57834
97,5.87824,0,4.87635,1.42038
98,7.34531,0,4.87635,1.42038
99,5.73557,0,4.87635,1.42038
