0,3.87803,0,4.99277,1.8054
1,2.91318,0,4.99277,1.8054
2,4.03327,0,4.99277,1.8054
3,4.74484,0,4.99277,1.8054
4,4.46253,0,4.99277,1.8054
5,4.2007,0,4.99277,1.8054
6,5.02096,0,4.99277,1.8054
7,4.78341,0,4.99277,1.8054
8,3.31285,0,4.99277,1.8054
9,5.30842,0,4.99277,1.8054
10,3.22726,0,4.99277,1.8054
11,3.47843,0,4.99277,1.8054
12,3.10538,0,4.99277,1.8054
13,3.98683,0,4.99277,1.8054
14,3.92626,0,4.99277,1.8054
15,4.85825,0,4.99277,1.8054
16,5.40231,0,4.99277,1.8054
17,4.8059,0,4.99277,1.8054
18,5.21152,0,4.99277,1.8054
19,4.04648,0,4.99277,1.8054
20,2.68572,0,4.99277,1.8054
21,3.86892,0,4.99277,1.8054
22,5.67327,0,4.99277,1.8054
23,3.98976,0,4.99277,1.8054
24,3.39304,0,4.99277,1.8054
25,2.40367,0,4.99277,1.8054
26,5.1047,0,4.99277,1.8054
27,2.67443,0,4.99277,1.8054
28,4.15874,0,4.99277,1.8054
29,3.8381,0,4.99277,1.8054
30,4.56796,0,4.99277,1.8054
31,3.98585,0,4.99277,1.8054
32,5.11675,0,4.99277,1.8054
33,4.55733,0,4.99277,1.8054
34,4.94101,0,4.99277,1.8054
35,3.78116,0,4.99277,1.8054
36,3.86515,0,4.99277,1.8054
37,2.89906,0,4.99277,1.8054
38,4.09585,0,4.99277,1.8054
39,3.93326,0,4.99277,1.8054
40,3.84215,0,4.99277,1.8054
41,5.32769,0,4.99277,1.8054
42,4.13261,0,4.99277,1.8054
43,4.05901,0,4.99277,1.8054
44,4.9906,0,4.99277,1.8054
45,3.77384,0,4.99277,1.8054
46,3.2581,0,4.99277,1.8054
47,4.04264,0,4.99277,1.8054
48,4.77581,0,4.99277,1.8054
49,1.14343,0,4.99277,1.8054
50,6.68429,0,4.99277,1.8054
51,4.92481,0,4.99277,1.8054
52,6.03361,0,4.99277,1.8054
53,5.47336,0,4.99277,1.8054
54,8.12468,0,4.99277,1.8054
55,6.37172,0,4.99277,1.8054
56,5.87216,0,4.99277,1.8054
57,5.66319,0,4.99277,1.8054
58,5.06416,0,4.99277,1.8054
59,3.32763,0,4.99277,1.8054
60,3.98471,0,4.99277,1.8054
61,6.05037,0,4.99277,1.8054
62,5.81532,0,4.99277,1.8054
63,5.32055,0,4.99277,1.8054
64,6.37691,0,4.99277,1.8054
65,5.25073,0,4.99277,1.8054
66,5.66477,0,4.99277,1.8054
67,6.67257,0,4.99277,1.8054
68,5.71489,0,4.99277,1.8054
69,7.15087,0,4.99277,1.8054
70,5.52904,0,4.99277,1.8054
71,6.07227,0,4.99277,1.8054
72,5.59439,0,4.99277,1.8054
73,5.68474,0,4.99277,1.8054
74,5.01188,0,4.99277,1.8054
75,6.79714,0,4.99277,1.8054
76,5.02825,0,4.99277,1.8054
77,7.56957,0,4.99277,1.8054
78,7.41817,0,4.99277,1.8054
79,4.00636,0,4.99277,1.8054
80,6.5156,0,4.99277,1.8054
81,4.80246,0,4.99277,1.8054
82,4.56428,0,4.99277,1.8054
83,5.88597,0,4.99277,1.8054
84,5.5821,0,4.99277,1.8054
85,4.95167,0,4.99277,1.8054
86,6.74611,0,4.99277,1.8054
87,5.91756,0,4.99277,1.8054
88,6.01884,0,4.99277,1.8054
89,7.14174,0,4.99277,1.8054
90,7.10216,0,4.99277,1.8054
91,6.45057,0,4.99277,1.8054
92,6.12692,0,4.99277,1.8054
93,4.14756,0,4.99277,1.8054
94,6.93007,0,4.99277,1.8054
95,6.99091,0,4.99277,1.8054
96,8.00478,0,4.99277,1.8054
97,5.87824,0,4.99277,1.8054
98,7.34531,0,4.99277,1.8054
99,5.73557,0,4.99277,1.8054
