0,3.87803,2,4.05836,2.33923
1,2.91318,1,4.24584,1.38367
2,4.03327,1,4.24584,1.38367
3,4.74484,1,4.24584,1.38367
4,4.46253,1,4.24584,1.38367
5,4.2007,1,4.24584,1.38367
6,5.02096,0,6.92147,2.39046
7,4.78341,1,4.24584,1.38367
8,3.31285,1,4.24584,1.38367
9,5.30842,1,4.24584,1.38367
10,3.22726,1,4.24584,1.38367
11,3.47843,2,4.05836,2.33923
12,3.10538,1,4.24584,1.38367
13,3.98683,1,4.24584,1.38367
14,3.92626,1,4.24584,1.38367
15,4.85825,1,4.24584,1.38367
16,5.40231,2,4.05836,2.33923
17,4.8059,0,6.92147,2.39046
18,5.21152,0,6.92147,2.39046
19,4.04648,1,4.24584,1.38367
20,2.68572,1,4.24584,1.38367
21,3.86892,1,4.24584,1.38367
22,5.67327,0,6.92147,2.39046
23,3.98976,1,4.24584,1.38367
24,3.39304,2,4.05836,2.33923
25,2.40367,2,4.05836,2.33923
26,5.1047,1,4.24584,1.38367
27,2.67443,1,4.24584,1.38367
28,4.15874,2,4.05836,2.33923
29,3.8381,1,4.24584,1.38367
30,4.56796,1,4.24584,1.38367
31,3.98585,2,4.05836,2.33923
32,5.11675,1,4.24584,1.38367
33,4.55733,1,4.24584,1.38367
34,4.94101,0,6.92147,2.39046
35,3.78116,2,4.05836,2.33923
36,3.86515,1,4.24584,1.38367
37,2.89906,1,4.24584,1.38367
38,4.09585,0,6.92147,2.39046
39,3.93326,1,4.24584,1.38367
40,3.84215,1,4.24584,1.38367
41,5.32769,1,4.24584,1.38367
42,4.13261,2,4.05836,2.33923
43,4.05901,1,4.24584,1.38367
44,4.9906,2,4.05836,2.33923
45,3.77384,1,4.24584,1.38367
46,3.2581,1,4.24584,1.38367
47,4.04264,1,4.24584,1.38367
48,4.77581,2,4.05836,2.33923
49,1.14343,2,4.05836,2.33923
50,7.68429,3,6.68707,1.01928
51,5.92481,3,6.68707,1.01928
52,7.03361,0,6.92147,2.39046
53,6.47336,3,6.68707,1.01928
54,9.12468,0,6.92147,2.39046
55,7.37172,3,6.68707,1.01928
56,6.87216,3,6.68707,1.01928
57,6.66319,0,6.92147,2.39046
58,6.06416,2,4.05836,2.33923
59,4.32763,1,4.24584,1.38367
60,4.98471,0,6.92147,2.39046
61,7.05037,0,6.92147,2.39046
62,6.81532,0,6.92147,2.39046
63,6.32055,1,4.24584,1.38367
64,7.37691,3,6.68707,1.01928
65,6.25073,1,4.24584,1.38367
66,6.66477,3,6.68707,1.01928
67,7.67257,3,6.68707,1.01928
68,6.71489,3,6.68707,1.01928
69,8.15087,0,6.92147,2.39046
70,6.52904,3,6.68707,1.01928
71,7.07227,3,6.68707,1.01928
72,6.59439,3,6.68707,1.01928
73,6.68474,3,6.68707,1.01928
74,6.01188,3,6.68707,1.01928
75,7.79714,3,6.68707,1.01928
76,6.02825,3,6.68707,1.01928
77,8.56957,0,6.92147,2.39046
78,8.41817,0,6.92147,2.39046
79,5.00636,3,6.68707,1.01928
80,7.5156,0,6.92147,2.39046
81,5.80246,3,6.68707,1.01928
82,5.56428,1,4.24584,1.38367
83,6.88597,0,6.92147,2.39046
84,6.5821,3,6.68707,1.01928
85,5.95167,0,6.92147,2.39046
86,7.74611,3,6.68707,1.01928
87,6.91756,0,6.92147,2.39046
88,7.01884,3,6.68707,1.01928
89,8.14174,0,6.92147,2.39046
90,8.10216,3,6.68707,1.01928
91,7.45057,3,6.68707,1.01928
92,7.12692,0,6.92147,2.39046
93,5.14756,2,4.05836,2.33923
94,7.93007,0,6.92147,2.39046
95,7.99091,0,6.92147,2.39046
96,9.00478,0,6.92147,2.39046
97,6.87824,0,6.92147,2.39046
98,8.34531,0,6.92147,2.39046
99,6.73557,0,6.92147,2.39046
